iter,elapsed_sec,avg_iter_sec,eta_target_sec,total_est_sec
9912,1192.85,0.1203,10841.55,12034.40
9913,1193.66,0.1204,10847.67,12041.33
9914,1194.42,0.1205,10853.37,12047.79
9915,1195.81,0.1206,10864.80,12060.61
9916,1196.76,0.1207,10872.24,12069.00
9917,1197.54,0.1208,10878.07,12075.61
9918,1198.31,0.1208,10883.83,12082.14
9919,1199.67,0.1209,10895.04,12094.72
9920,1200.45,0.1210,10900.86,12101.31
9921,1201.24,0.1211,10906.86,12108.10
9922,1202.04,0.1211,10912.87,12114.91
9923,1203.57,0.1213,10925.48,12129.05
9924,1204.47,0.1214,10932.51,12136.99
9925,1205.23,0.1214,10938.19,12143.42
9926,1206.04,0.1215,10944.29,12150.33
9927,1207.42,0.1216,10955.61,12163.03
9928,1208.18,0.1217,10961.26,12169.44
9929,1208.97,0.1218,10967.18,12176.14
9930,1209.71,0.1218,10972.70,12182.42
9931,1211.11,0.1220,10984.10,12195.21
9932,1211.87,0.1220,10989.77,12201.64
9933,1212.65,0.1221,10995.69,12208.34
9934,1213.41,0.1221,11001.33,12214.75
9935,1214.80,0.1223,11012.64,12227.43
9936,1215.57,0.1223,11018.39,12233.96
9937,1216.33,0.1224,11024.08,12240.41
9938,1217.10,0.1225,11029.87,12246.98
9939,1218.47,0.1226,11041.00,12259.47
9940,1219.27,0.1227,11046.99,12266.25
9941,1220.04,0.1227,11052.77,12272.81
9942,1220.81,0.1228,11058.47,12279.27
9943,1222.23,0.1229,11070.18,12292.41
9944,1223.17,0.1230,11077.40,12300.57
9945,1223.95,0.1231,11083.20,12307.14
9946,1224.82,0.1231,11089.91,12314.74
9947,1226.21,0.1233,11101.27,12327.48
9948,1227.03,0.1233,11107.40,12334.43
9949,1227.77,0.1234,11112.88,12340.65
9950,1228.56,0.1235,11118.76,12347.32
9951,1229.97,0.1236,11130.28,12360.25
9952,1230.75,0.1237,11136.10,12366.85
9953,1231.55,0.1237,11142.13,12373.68
9954,1232.29,0.1238,11147.56,12379.85
9955,1233.70,0.1239,11159.04,12392.73
9956,1234.46,0.1240,11164.66,12399.11
9957,1235.21,0.1241,11170.27,12405.49
9958,1236.59,0.1242,11181.45,12418.04
9959,1237.37,0.1242,11187.26,12424.63
9960,1238.16,0.1243,11193.18,12431.34
9961,1238.92,0.1244,11198.80,12437.72
9962,1240.30,0.1245,11209.99,12450.29
9963,1241.04,0.1246,11215.47,12456.52
9964,1241.84,0.1246,11221.46,12463.30
9965,1242.60,0.1247,11227.07,12469.68
9966,1244.00,0.1248,11238.42,12482.42
9967,1244.80,0.1249,11244.41,12489.21
9968,1245.55,0.1250,11249.97,12495.53
9969,1246.32,0.1250,11255.62,12501.94
9970,1247.73,0.1251,11267.07,12514.80
9971,1248.48,0.1252,11272.66,12521.14
9972,1249.29,0.1253,11278.66,12527.95
9973,1250.06,0.1253,11284.41,12534.47
9974,1251.46,0.1255,11295.77,12547.23
9975,1252.28,0.1255,11301.88,12554.15
9976,1253.04,0.1256,11307.52,12560.57
9977,1253.82,0.1257,11313.28,12567.10
9978,1255.23,0.1258,11324.71,12579.93
9979,1256.00,0.1259,11330.41,12586.41
9980,1256.78,0.1259,11336.24,12593.02
9981,1257.54,0.1260,11341.78,12599.31
9982,1258.93,0.1261,11353.07,12612.00
9983,1259.72,0.1262,11358.95,12618.67
9984,1260.52,0.1263,11364.84,12625.36
9985,1261.26,0.1263,11370.32,12631.58
9986,1262.63,0.1264,11381.39,12644.02
9987,1263.43,0.1265,11387.30,12650.72
9988,1264.20,0.1266,11392.96,12657.16
9989,1264.94,0.1266,11398.36,12663.30
9990,1266.33,0.1268,11409.62,12675.95
9991,1267.10,0.1268,11415.33,12682.44
9992,1267.90,0.1269,11421.21,12689.11
9993,1268.62,0.1270,11426.50,12695.12
9994,1270.04,0.1271,11438.01,12708.06
9995,1270.82,0.1271,11443.77,12714.59
9996,1271.58,0.1272,11449.29,12720.87
9997,1272.94,0.1273,11460.25,12733.19
9998,1273.75,0.1274,11466.28,12740.03
9999,1274.52,0.1275,11471.93,12746.44
10000,1275.28,0.1275,11477.49,12752.77
10001,1276.68,0.1277,11488.82,12765.50
10002,1277.45,0.1277,11494.48,12771.93
10003,1278.24,0.1278,11500.30,12778.53
10004,1279.00,0.1278,11505.86,12784.85
10005,1280.36,0.1280,11516.81,12797.17
10006,1281.14,0.1280,11522.55,12803.68
10007,1281.92,0.1281,11528.33,12810.25
10008,1282.71,0.1282,11534.18,12816.89
10009,1284.08,0.1283,11545.16,12829.24
10010,1284.86,0.1284,11550.94,12835.80
10011,1285.64,0.1284,11556.59,12842.23
10012,1286.43,0.1285,11562.44,12848.87
10013,1287.83,0.1286,11573.73,12861.55
10014,1288.61,0.1287,11579.47,12868.08
10015,1289.38,0.1287,11585.08,12874.46
10016,1290.16,0.1288,11590.85,12881.01
10017,1291.53,0.1289,11601.87,12893.40
10018,1292.29,0.1290,11607.36,12899.65
10019,1293.06,0.1291,11613.00,12906.05
10020,1293.82,0.1291,11618.52,12912.34
10021,1295.20,0.1292,11629.69,12924.89
10022,1295.98,0.1293,11635.38,12931.36
10023,1296.79,0.1294,11641.38,12938.18
10024,1297.56,0.1294,11646.98,12944.54
10025,1298.94,0.1296,11658.03,12956.97
10026,1299.73,0.1296,11663.86,12963.59
10027,1300.52,0.1297,11669.62,12970.14
10028,1301.28,0.1298,11675.15,12976.42
10029,1302.68,0.1299,11686.43,12989.11
10030,1303.51,0.1300,11692.64,12996.16
10031,1304.32,0.1300,11698.53,13002.85
10032,1305.07,0.1301,11704.02,13009.09
10033,1306.48,0.1302,11715.31,13021.78
10034,1307.25,0.1303,11720.93,13028.17
10035,1308.03,0.1303,11726.61,13034.63
10036,1308.78,0.1304,11732.05,13040.83
10037,1310.16,0.1305,11743.10,13053.26
10038,1310.92,0.1306,11748.62,13059.54
10039,1311.66,0.1307,11753.94,13065.60
10040,1313.06,0.1308,11765.20,13078.26
10041,1313.83,0.1308,11770.82,13084.65
10042,1314.60,0.1309,11776.45,13091.05
10043,1315.37,0.1310,11782.01,13097.38
10044,1316.74,0.1311,11792.94,13109.67
10045,1317.50,0.1312,11798.47,13115.97
10046,1318.30,0.1312,11804.31,13122.61
10047,1319.07,0.1313,11809.94,13129.01
10048,1320.45,0.1314,11821.00,13141.46
10049,1321.22,0.1315,11826.60,13147.82
10050,1322.02,0.1315,11832.37,13154.39
10051,1322.77,0.1316,11837.85,13160.63
10052,1324.17,0.1317,11849.07,13173.25
10053,1324.95,0.1318,11854.69,13179.64
10054,1325.74,0.1319,11860.45,13186.19
10055,1326.51,0.1319,11866.06,13192.58
10056,1327.87,0.1320,11876.90,13204.77
10057,1328.66,0.1321,11882.67,13211.33
10058,1329.44,0.1322,11888.26,13217.70
10059,1330.21,0.1322,11893.91,13224.12
10060,1331.58,0.1324,11904.84,13236.43
10061,1332.36,0.1324,11910.50,13242.86
10062,1333.15,0.1325,11916.21,13249.36
10063,1333.94,0.1326,11921.93,13255.87
10064,1335.34,0.1327,11933.18,13268.53
10065,1336.11,0.1327,11938.74,13274.86
10066,1336.92,0.1328,11944.61,13281.53
10067,1337.65,0.1329,11949.86,13287.52
10068,1339.04,0.1330,11960.96,13300.01
10069,1339.81,0.1331,11966.51,13306.33
10070,1340.59,0.1331,11972.11,13312.70
10071,1341.35,0.1332,11977.61,13318.97
10072,1342.72,0.1333,11988.49,13331.20
10073,1343.48,0.1334,11993.97,13337.46
10074,1344.28,0.1334,11999.76,13344.04
10075,1345.05,0.1335,12005.31,13350.36
10076,1346.46,0.1336,12016.54,13362.99
10077,1347.24,0.1337,12022.21,13369.44
10078,1348.01,0.1338,12027.73,13375.74
10079,1348.76,0.1338,12033.15,13381.91
10080,1350.14,0.1339,12044.14,13394.29
10081,1350.93,0.1340,12049.86,13400.79
10082,1351.71,0.1341,12055.44,13407.15
10083,1353.11,0.1342,12066.64,13419.75
10084,1353.87,0.1343,12072.05,13425.92
10085,1354.65,0.1343,12077.65,13432.30
10086,1355.42,0.1344,12083.19,13438.61
10087,1356.80,0.1345,12094.21,13451.01
10088,1357.59,0.1346,12099.88,13457.47
10089,1358.37,0.1346,12105.53,13463.90
10090,1359.16,0.1347,12111.18,13470.33
10091,1360.52,0.1348,12122.02,13482.54
10092,1361.32,0.1349,12127.78,13489.10
10093,1362.11,0.1350,12133.50,13495.61
10094,1362.87,0.1350,12138.94,13501.82
10095,1364.26,0.1351,12149.95,13514.21
10096,1365.03,0.1352,12155.50,13520.53
10097,1365.81,0.1353,12161.10,13526.91
10098,1366.58,0.1353,12166.58,13533.16
10099,1367.96,0.1355,12177.57,13545.53
10100,1368.76,0.1355,12183.36,13552.12
10101,1369.53,0.1356,12188.86,13558.39
10102,1370.30,0.1356,12194.37,13564.67
10103,1371.67,0.1358,12205.17,13576.84
10104,1372.47,0.1358,12210.99,13583.46
10105,1373.25,0.1359,12216.60,13589.86
10106,1374.03,0.1360,12222.14,13596.17
10107,1375.39,0.1361,12232.94,13608.34
10108,1376.19,0.1361,12238.71,13614.90
10109,1377.01,0.1362,12244.58,13621.59
10110,1377.77,0.1363,12250.06,13627.84
10111,1379.18,0.1364,12261.18,13640.36
10112,1379.96,0.1365,12266.82,13646.78
10113,1380.72,0.1365,12272.18,13652.90
10114,1381.48,0.1366,12277.61,13659.09
10115,1382.87,0.1367,12288.63,13671.50
10116,1383.66,0.1368,12294.30,13677.96
10117,1384.41,0.1368,12299.63,13684.04
10118,1385.16,0.1369,12304.86,13690.01
10119,1386.55,0.1370,12315.91,13702.46
10120,1387.35,0.1371,12321.64,13708.99
10121,1388.14,0.1372,12327.29,13715.42
10122,1389.56,0.1373,12338.55,13728.11
10123,1390.34,0.1373,12344.12,13734.46
10124,1391.11,0.1374,12349.62,13740.74
10125,1391.89,0.1375,12355.16,13747.05
10126,1393.31,0.1376,12366.44,13759.75
10127,1394.08,0.1377,12371.86,13765.94
10128,1394.87,0.1377,12377.54,13772.41
10129,1395.62,0.1378,12382.85,13778.47
10130,1397.00,0.1379,12393.70,13790.69
10131,1397.77,0.1380,12399.21,13796.98
10132,1398.55,0.1380,12404.76,13803.31
10133,1399.32,0.1381,12410.21,13809.53
10134,1400.70,0.1382,12421.10,13821.81
10135,1401.48,0.1383,12426.64,13828.12
10136,1402.25,0.1383,12432.12,13834.37
10137,1403.00,0.1384,12437.36,13840.36
10138,1404.35,0.1385,12448.02,13852.37
10139,1405.16,0.1386,12453.77,13858.93
10140,1405.94,0.1387,12459.37,13865.32
10141,1406.74,0.1387,12465.10,13871.84
10142,1408.15,0.1388,12476.20,13884.35
10143,1408.96,0.1389,12481.98,13890.94
10144,1409.77,0.1390,12487.83,13897.60
10145,1410.53,0.1390,12493.18,13903.71
10146,1411.94,0.1392,12504.32,13916.26
10147,1412.78,0.1392,12510.39,13923.17
10148,1413.61,0.1393,12516.32,13929.93
10149,1414.38,0.1394,12521.77,13936.15
10150,1415.80,0.1395,12532.95,13948.74
10151,1416.59,0.1396,12538.56,13955.15
10152,1417.39,0.1396,12544.30,13961.69
10153,1418.14,0.1397,12549.57,13967.71
10154,1419.55,0.1398,12560.65,13980.20
10155,1420.35,0.1399,12566.37,13986.72
10156,1421.15,0.1399,12572.06,13993.22
10157,1421.90,0.1400,12577.33,13999.23
10158,1423.30,0.1401,12588.34,14011.64
10159,1424.12,0.1402,12594.22,14018.35
10160,1424.94,0.1403,12600.09,14025.04
10161,1425.71,0.1403,12605.50,14031.21
10162,1427.15,0.1404,12616.81,14043.96
10163,1427.94,0.1405,12622.47,14050.42
10164,1428.76,0.1406,12628.31,14057.07
10165,1430.12,0.1407,12638.95,14069.07
10166,1430.92,0.1408,12644.64,14075.56
10167,1431.68,0.1408,12649.97,14081.65
10168,1432.47,0.1409,12655.55,14088.03
10169,1433.88,0.1410,12666.63,14100.51
10170,1434.70,0.1411,12672.45,14107.14
10171,1435.50,0.1411,12678.17,14113.67
10172,1436.29,0.1412,12683.74,14120.03
10173,1437.72,0.1413,12694.98,14132.70
10174,1439.25,0.1415,12707.11,14146.36
10175,1440.81,0.1416,12719.50,14160.31
10176,1442.37,0.1417,12731.89,14174.26
10177,1444.43,0.1419,12748.68,14193.11
10178,1445.88,0.1421,12760.02,14205.90
10179,1447.53,0.1422,12773.19,14220.72
10180,1449.17,0.1424,12786.29,14235.46
10181,1451.37,0.1426,12804.31,14255.68
10182,1452.89,0.1427,12816.31,14269.20
10183,1454.55,0.1428,12829.57,14284.12
10184,1456.25,0.1430,12843.15,14299.41
10185,1458.45,0.1432,12861.13,14319.58
10186,1459.87,0.1433,12872.22,14332.09
10187,1460.65,0.1434,12877.70,14338.35
10188,1461.40,0.1434,12882.97,14344.37
10189,1462.76,0.1436,12893.52,14356.28
10190,1463.53,0.1436,12898.90,14362.43
10191,1464.32,0.1437,12904.40,14368.71
10192,1465.08,0.1437,12909.69,14374.77
10193,1466.52,0.1439,12921.00,14387.52
10194,1467.71,0.1440,12930.05,14397.76
10195,1468.48,0.1440,12935.48,14403.96
10196,1469.24,0.1441,12940.72,14409.96
10197,1470.64,0.1442,12951.64,14422.28
10198,1471.41,0.1443,12957.04,14428.45
10199,1472.18,0.1443,12962.42,14434.60
10200,1472.94,0.1444,12967.64,14440.58
10201,1474.36,0.1445,12978.71,14453.07
10202,1475.15,0.1446,12984.31,14459.46
10203,1475.95,0.1447,12989.85,14465.80
10204,1476.69,0.1447,12994.96,14471.65
10205,1478.28,0.1449,13007.55,14485.83
10206,1479.83,0.1450,13019.77,14499.59
10207,1481.53,0.1451,13033.30,14514.83
10208,1483.81,0.1454,13051.97,14535.78
10209,1485.39,0.1455,13064.41,14549.79
10210,1487.08,0.1456,13077.85,14564.93
10211,1488.71,0.1458,13090.74,14579.45
10212,1490.87,0.1460,13108.28,14599.15
10213,1492.33,0.1461,13119.77,14612.11
10214,1493.95,0.1463,13132.51,14626.46
10215,1495.56,0.1464,13145.23,14640.79
10216,1497.73,0.1466,13162.92,14660.66
10217,1499.20,0.1467,13174.38,14673.58
10218,1500.86,0.1469,13187.52,14688.38
10219,1502.47,0.1470,13200.23,14702.70
10220,1504.59,0.1472,13217.40,14721.98
10221,1506.02,0.1473,13228.52,14734.53
10222,1507.65,0.1475,13241.38,14749.02
10223,1509.22,0.1476,13253.77,14762.99
10224,1511.40,0.1478,13271.47,14782.87
10225,1512.85,0.1480,13282.71,14795.55
10226,1514.47,0.1481,13295.52,14809.99
10227,1516.04,0.1482,13307.82,14823.86
10228,1518.17,0.1484,13325.08,14843.25
10229,1519.61,0.1486,13336.28,14855.89
10230,1521.20,0.1487,13348.81,14870.01
10231,1522.75,0.1488,13360.92,14883.67
10232,1524.86,0.1490,13378.02,14902.88
10233,1526.33,0.1492,13389.46,14915.80
10234,1527.91,0.1493,13401.80,14929.70
10235,1529.49,0.1494,13414.21,14943.69
10236,1531.60,0.1496,13431.25,14962.84
10237,1533.05,0.1498,13442.57,14975.62
10238,1534.66,0.1499,13455.17,14989.83
10239,1536.24,0.1500,13467.54,15003.77
10240,1538.42,0.1502,13485.20,15023.62
10241,1539.89,0.1504,13496.60,15036.49
10242,1541.51,0.1505,13509.36,15050.87
10243,1543.09,0.1506,13521.75,15064.85
10244,1545.23,0.1508,13539.00,15084.22
10245,1546.68,0.1510,13550.23,15096.91
10246,1548.27,0.1511,13562.73,15111.00
10247,1550.49,0.1513,13580.69,15131.18
10248,1551.95,0.1514,13591.95,15143.89
10249,1553.45,0.1516,13603.66,15157.11
10250,1555.02,0.1517,13615.87,15170.88
10251,1557.15,0.1519,13633.09,15190.24
10252,1558.60,0.1520,13644.27,15202.87
10253,1560.18,0.1522,13656.67,15216.85
10254,1561.81,0.1523,13669.38,15231.19
10255,1563.97,0.1525,13686.82,15250.78
10256,1565.44,0.1526,13698.23,15263.68
10257,1567.02,0.1528,13710.53,15277.55
10258,1568.60,0.1529,13722.85,15291.44
10259,1570.71,0.1531,13739.82,15310.53
10260,1572.15,0.1532,13750.91,15323.05
10261,1573.75,0.1534,13763.47,15337.22
10262,1575.36,0.1535,13776.02,15351.38
10263,1577.53,0.1537,13793.47,15371.00
10264,1579.00,0.1538,13804.82,15383.82
10265,1580.62,0.1540,13817.52,15398.14
10266,1582.18,0.1541,13829.64,15411.81
10267,1584.32,0.1543,13846.90,15431.23
10268,1585.79,0.1544,13858.24,15444.03
10269,1587.39,0.1546,13870.72,15458.12
10270,1588.95,0.1547,13882.83,15471.78
10271,1591.09,0.1549,13899.99,15491.08
10272,1592.57,0.1550,13911.44,15504.01
10273,1594.19,0.1552,13924.08,15518.27
10274,1595.78,0.1553,13936.44,15532.22
10275,1597.92,0.1555,13953.57,15551.49
10276,1599.39,0.1556,13964.93,15564.31
10277,1600.96,0.1558,13977.17,15578.13
10278,1602.58,0.1559,13989.76,15592.34
10279,1604.69,0.1561,14006.67,15611.36
10280,1606.16,0.1562,14017.97,15624.13
10281,1607.79,0.1564,14030.67,15638.46
10282,1609.31,0.1565,14042.41,15651.72
10283,1611.40,0.1567,14059.13,15670.53
10284,1612.86,0.1568,14070.33,15683.19
10285,1614.47,0.1570,14082.87,15697.34
10286,1615.99,0.1571,14094.58,15710.57
10287,1618.12,0.1573,14111.67,15729.80
10288,1619.62,0.1574,14123.15,15742.77
10289,1621.19,0.1576,14135.35,15756.54
10290,1623.39,0.1578,14153.00,15776.39
10291,1624.85,0.1579,14164.20,15789.05
10292,1626.42,0.1580,14176.34,15802.76
10293,1628.04,0.1582,14188.96,15817.01
10294,1630.26,0.1584,14206.74,15837.00
10295,1631.73,0.1585,14218.03,15849.76
10296,1633.33,0.1586,14230.41,15863.74
10297,1634.93,0.1588,14242.77,15877.70
10298,1637.10,0.1590,14260.16,15897.26
10299,1638.60,0.1591,14271.67,15910.27
10300,1640.26,0.1592,14284.56,15924.81
10301,1641.83,0.1594,14296.69,15938.52
10302,1643.96,0.1596,14313.73,15957.69
10303,1645.41,0.1597,14324.77,15970.18
10304,1647.04,0.1598,14337.41,15984.44
10305,1648.63,0.1600,14349.68,15998.31
10306,1650.77,0.1602,14366.77,16017.53
10307,1652.26,0.1603,14378.23,16030.49
10308,1653.89,0.1604,14390.79,16044.68
10309,1655.48,0.1606,14403.10,16058.58
10310,1657.63,0.1608,14420.28,16077.91
10311,1659.11,0.1609,14431.54,16090.65
10312,1660.75,0.1610,14444.25,16105.00
10313,1662.36,0.1612,14456.73,16119.09
10314,1664.60,0.1614,14474.60,16139.19
10315,1666.08,0.1615,14485.92,16152.00
10316,1667.70,0.1617,14498.43,16166.13
10317,1669.28,0.1618,14510.61,16179.89
10318,1671.43,0.1620,14527.70,16199.13
10319,1672.92,0.1621,14539.08,16212.00
10320,1674.52,0.1623,14551.49,16226.02
10321,1676.18,0.1624,14564.26,16240.43
10322,1678.36,0.1626,14581.65,16260.01
10323,1679.81,0.1627,14592.71,16272.53
10324,1681.39,0.1629,14604.85,16286.25
10325,1682.94,0.1630,14616.76,16299.71
10326,1685.05,0.1632,14633.48,16318.53
10327,1686.53,0.1633,14644.69,16331.22
10328,1688.16,0.1635,14657.34,16345.51
10329,1689.74,0.1636,14669.43,16359.17
10330,1691.96,0.1638,14687.10,16379.06
10331,1693.45,0.1639,14698.50,16391.96
10332,1695.17,0.1641,14711.84,16407.01
10333,1697.31,0.1643,14728.81,16426.12
10334,1698.73,0.1644,14739.51,16438.24
10335,1700.32,0.1645,14751.78,16452.10
10336,1701.92,0.1647,14764.05,16465.97
10337,1704.10,0.1649,14781.30,16485.39
10338,1705.57,0.1650,14792.53,16498.10
10339,1707.19,0.1651,14804.98,16512.17
10340,1708.90,0.1653,14818.21,16527.11
10341,1711.07,0.1655,14835.40,16546.47
10342,1712.54,0.1656,14846.54,16559.08
10343,1714.18,0.1657,14859.19,16573.37
10344,1715.81,0.1659,14871.66,16587.47
10345,1717.98,0.1661,14888.91,16606.90
10346,1719.43,0.1662,14899.81,16619.24
10347,1721.04,0.1663,14912.15,16633.19
10348,1722.65,0.1665,14924.55,16647.20
10349,1724.79,0.1667,14941.46,16666.25
10350,1726.30,0.1668,14952.90,16679.19
10351,1727.91,0.1669,14965.26,16693.17
10352,1729.62,0.1671,14978.48,16708.10
10353,1731.78,0.1673,14995.55,16727.33
10354,1733.26,0.1674,15006.74,16740.00
10355,1734.87,0.1675,15019.06,16753.93
10356,1736.47,0.1677,15031.32,16767.80
10357,1738.63,0.1679,15048.39,16787.02
10358,1740.19,0.1680,15060.29,16800.49
10359,1741.82,0.1681,15072.77,16814.60
10360,1743.42,0.1683,15084.99,16828.41
10361,1745.55,0.1685,15101.80,16847.35
10362,1747.02,0.1686,15112.87,16859.89
10363,1748.64,0.1687,15125.22,16873.86
10364,1750.29,0.1689,15137.90,16888.19
10365,1752.44,0.1691,15154.88,16907.33
10366,1753.94,0.1692,15166.17,16920.11
10367,1755.63,0.1693,15179.14,16934.77
10368,1757.19,0.1695,15191.03,16948.22
10369,1759.34,0.1697,15207.95,16967.29
10370,1760.81,0.1698,15219.06,16979.88
10371,1762.46,0.1699,15231.67,16994.13
10372,1764.75,0.1701,15249.78,17014.53
10373,1766.26,0.1703,15261.18,17027.44
10374,1767.86,0.1704,15273.37,17041.22
10375,1769.67,0.1706,15287.38,17057.05
10376,1772.03,0.1708,15306.11,17078.13
10377,1773.72,0.1709,15319.07,17092.79
10378,1775.52,0.1711,15332.97,17108.49
10379,1777.32,0.1712,15346.86,17124.18
10380,1779.63,0.1714,15365.15,17144.78
10381,1781.25,0.1716,15377.53,17158.78
10382,1783.04,0.1717,15391.29,17174.33
10383,1784.83,0.1719,15405.09,17189.92
10384,1787.19,0.1721,15423.82,17211.01
10385,1788.90,0.1723,15436.89,17225.79
10386,1790.69,0.1724,15450.67,17241.36
10387,1792.42,0.1726,15463.96,17256.38
10388,1794.70,0.1728,15481.96,17276.65
10389,1796.40,0.1729,15494.98,17291.39
10390,1798.15,0.1731,15508.40,17306.55
10391,1799.92,0.1732,15521.99,17321.91
10392,1802.25,0.1734,15540.38,17342.63
10393,1803.94,0.1736,15553.28,17357.22
10394,1805.76,0.1737,15567.34,17373.10
10395,1807.48,0.1739,15580.53,17388.02
10396,1809.67,0.1741,15597.67,17407.33
10397,1811.16,0.1742,15608.90,17420.07
10398,1812.79,0.1743,15621.24,17434.03
10399,1814.34,0.1745,15632.94,17447.28
10400,1816.49,0.1747,15649.73,17466.22
10401,1817.93,0.1748,15660.52,17478.45
10402,1819.59,0.1749,15673.15,17492.74
10403,1821.19,0.1751,15685.21,17506.41
10404,1823.32,0.1753,15701.83,17525.15
10405,1824.83,0.1754,15713.21,17538.05
10406,1826.48,0.1755,15725.67,17552.15
10407,1828.08,0.1757,15737.81,17565.89
10408,1830.21,0.1758,15754.45,17584.66
10409,1831.70,0.1760,15765.54,17597.24
10410,1833.35,0.1761,15778.08,17611.43
10411,1834.94,0.1763,15790.08,17625.02
10412,1837.06,0.1764,15806.66,17643.72
10413,1838.54,0.1766,15817.64,17656.17
10414,1840.19,0.1767,15830.16,17670.35
10415,1842.42,0.1769,15847.67,17690.10
10416,1843.93,0.1770,15858.91,17702.84
10417,1845.54,0.1772,15871.04,17716.58
10418,1847.16,0.1773,15883.31,17730.47
10419,1849.35,0.1775,15900.40,17749.75
10420,1850.85,0.1776,15911.67,17762.52
10421,1852.52,0.1778,15924.32,17776.84
10422,1854.18,0.1779,15936.84,17791.02
10423,1856.40,0.1781,15954.19,17810.59
10424,1857.83,0.1782,15964.80,17822.63
10425,1859.48,0.1784,15977.29,17836.78
10426,1861.12,0.1785,15989.60,17850.71
10427,1863.29,0.1787,16006.59,17869.88
10428,1864.77,0.1788,16017.61,17882.38
10429,1866.44,0.1790,16030.16,17896.60
10430,1868.08,0.1791,16042.55,17910.62
10431,1870.24,0.1793,16059.43,17929.67
10432,1871.68,0.1794,16070.04,17941.72
10433,1873.32,0.1796,16082.36,17955.67
10434,1874.93,0.1797,16094.53,17969.46
10435,1877.06,0.1799,16111.07,17988.14
10436,1878.52,0.1800,16121.85,18000.36
10437,1880.12,0.1801,16133.87,18013.99
10438,1881.70,0.1803,16145.74,18027.44
10439,1883.83,0.1805,16162.24,18046.07
10440,1885.28,0.1806,16172.93,18058.20
10441,1886.87,0.1807,16184.90,18071.78
10442,1888.46,0.1809,16196.80,18085.26
10443,1890.51,0.1810,16212.60,18103.11
10444,1892.00,0.1812,16223.69,18115.69
10445,1893.62,0.1813,16235.86,18129.49
10446,1895.26,0.1814,16248.12,18143.38
10447,1897.37,0.1816,16264.48,18161.84
10448,1898.80,0.1817,16275.03,18173.83
10449,1900.36,0.1819,16286.63,18186.98
10450,1901.90,0.1820,16298.10,18200.00
10451,1904.02,0.1822,16314.50,18218.52
10452,1905.47,0.1823,16325.25,18230.72
10453,1907.09,0.1824,16337.37,18244.47
10454,1908.66,0.1826,16349.03,18257.69
10455,1910.77,0.1828,16365.36,18276.13
10456,1912.24,0.1829,16376.21,18288.45
10457,1913.79,0.1830,16387.75,18301.54
10458,1915.91,0.1832,16404.13,18320.04
10459,1917.38,0.1833,16414.97,18332.35
10460,1918.97,0.1835,16426.78,18345.75
10461,1920.53,0.1836,16438.44,18358.97
10462,1922.69,0.1838,16455.14,18377.83
10463,1924.14,0.1839,16465.82,18389.96
10464,1925.73,0.1840,16477.66,18403.39
10465,1927.41,0.1842,16490.23,18417.63
10466,1929.56,0.1844,16506.91,18436.47
10467,1931.03,0.1845,16517.73,18448.76
10468,1932.65,0.1846,16529.83,18462.48
10469,1934.27,0.1848,16541.88,18476.15
10470,1936.41,0.1849,16558.43,18494.84
10471,1937.89,0.1851,16569.35,18507.24
10472,1939.52,0.1852,16581.51,18521.03
10473,1941.09,0.1853,16593.16,18534.25
10474,1943.23,0.1855,16609.63,18552.86
10475,1944.71,0.1857,16620.52,18565.23
10476,1946.32,0.1858,16632.52,18578.84
10477,1947.88,0.1859,16644.12,18592.00
10478,1950.01,0.1861,16660.47,18610.47
10479,1951.51,0.1862,16671.56,18623.08
10480,1953.13,0.1864,16683.64,18636.77
10481,1954.66,0.1865,16694.91,18649.57
10482,1956.84,0.1867,16711.73,18668.56
10483,1958.32,0.1868,16722.61,18680.93
10484,1959.92,0.1869,16734.45,18694.36
10485,1961.50,0.1871,16746.22,18707.72
10486,1963.57,0.1873,16762.08,18725.65
10487,1965.03,0.1874,16772.75,18737.78
10488,1966.65,0.1875,16784.75,18751.39
10489,1968.24,0.1876,16796.54,18764.78
10490,1970.44,0.1878,16813.55,18783.99
10491,1971.94,0.1880,16824.55,18796.48
10492,1973.52,0.1881,16836.22,18809.74
10493,1975.04,0.1882,16847.46,18822.50
10494,1977.20,0.1884,16864.02,18841.21
10495,1978.66,0.1885,16874.69,18853.35
10496,1980.25,0.1887,16886.46,18866.71
10497,1982.51,0.1889,16903.91,18886.41
10498,1984.02,0.1890,16915.04,18899.07
10499,1985.63,0.1891,16926.93,18912.55
10500,1987.22,0.1893,16938.66,18925.88
10501,1989.37,0.1894,16955.21,18944.58
10502,1990.83,0.1896,16965.85,18956.68
10503,1992.42,0.1897,16977.61,18970.03
10504,1994.07,0.1898,16989.83,18983.90
10505,1996.26,0.1900,17006.65,19002.90
10506,1997.69,0.1901,17017.04,19014.72
10507,1999.26,0.1903,17028.59,19027.85
10508,2000.88,0.1904,17040.61,19041.48
10509,2003.06,0.1906,17057.39,19060.45
10510,2004.56,0.1907,17068.29,19072.85
10511,2006.18,0.1909,17080.34,19086.53
10512,2007.81,0.1910,17092.40,19100.22
10513,2009.92,0.1912,17108.52,19118.44
10514,2011.42,0.1913,17119.48,19130.90
10515,2013.02,0.1914,17131.29,19144.31
10516,2014.63,0.1916,17143.12,19157.75
10517,2016.78,0.1918,17159.59,19176.37
10518,2018.26,0.1919,17170.34,19188.60
