iter,elapsed_sec,avg_iter_sec,eta_target_sec,total_est_sec
78772,646.15,0.0082,10.07,656.22
78773,646.92,0.0082,10.08,657.00
78774,647.68,0.0082,10.08,657.76
78775,649.10,0.0082,10.09,659.20
78776,649.89,0.0082,10.10,659.98
78777,650.69,0.0083,10.10,660.80
78778,651.45,0.0083,10.11,661.56
78779,652.86,0.0083,10.12,662.98
78780,653.68,0.0083,10.12,663.80
78781,654.46,0.0083,10.13,664.59
78782,655.18,0.0083,10.13,665.31
78783,656.59,0.0083,10.14,666.74
78784,657.36,0.0083,10.15,667.51
78785,658.13,0.0084,10.15,668.28
78786,659.51,0.0084,10.16,669.67
78787,660.26,0.0084,10.17,670.43
78788,661.03,0.0084,10.17,671.20
78789,661.80,0.0084,10.17,671.97
78790,663.14,0.0084,10.18,673.33
78791,663.92,0.0084,10.19,674.11
78792,664.69,0.0084,10.19,674.88
78793,665.48,0.0084,10.19,675.68
78794,666.85,0.0085,10.21,677.05
78795,667.60,0.0085,10.21,677.81
78796,668.40,0.0085,10.21,678.61
78797,669.15,0.0085,10.22,679.36
78798,670.50,0.0085,10.23,680.73
78799,671.28,0.0085,10.23,681.51
78800,672.04,0.0085,10.23,682.28
78801,672.79,0.0085,10.24,683.03
78802,674.18,0.0086,10.25,684.43
78803,674.96,0.0086,10.25,685.21
78804,675.74,0.0086,10.26,686.00
78805,676.49,0.0086,10.26,686.75
78806,677.88,0.0086,10.27,688.15
78807,678.65,0.0086,10.27,688.93
78808,679.43,0.0086,10.28,689.70
78809,680.18,0.0086,10.28,690.46
78810,681.58,0.0086,10.29,691.87
78811,682.36,0.0087,10.29,692.65
78812,683.12,0.0087,10.30,693.42
78813,683.88,0.0087,10.30,694.18
78814,685.26,0.0087,10.31,695.57
78815,686.05,0.0087,10.31,696.37
78816,686.81,0.0087,10.32,697.13
78817,687.57,0.0087,10.32,697.89
78818,688.98,0.0087,10.33,699.31
78819,689.75,0.0088,10.34,700.09
78820,690.52,0.0088,10.34,700.86
78821,691.28,0.0088,10.34,701.62
78822,692.65,0.0088,10.35,703.00
78823,693.40,0.0088,10.35,703.76
78824,694.19,0.0088,10.36,704.54
78825,695.53,0.0088,10.37,705.90
78826,696.29,0.0088,10.37,706.67
78827,697.06,0.0088,10.37,707.43
78828,697.81,0.0089,10.37,708.19
78829,699.19,0.0089,10.39,709.58
78830,699.94,0.0089,10.39,710.33
78831,700.72,0.0089,10.39,711.11
78832,701.49,0.0089,10.39,711.88
78833,702.81,0.0089,10.40,713.21
78834,703.58,0.0089,10.41,713.99
78835,704.35,0.0089,10.41,714.75
78836,705.11,0.0089,10.41,715.52
78837,706.46,0.0090,10.42,716.88
78838,707.20,0.0090,10.42,717.63
78839,707.98,0.0090,10.43,718.41
78840,708.74,0.0090,10.43,719.17
78841,710.13,0.0090,10.44,720.57
78842,710.92,0.0090,10.44,721.36
78843,711.69,0.0090,10.44,722.14
78844,712.45,0.0090,10.45,722.90
78845,713.82,0.0091,10.46,724.27
78846,714.61,0.0091,10.46,725.07
78847,715.38,0.0091,10.46,725.84
78848,716.15,0.0091,10.46,726.61
78849,717.53,0.0091,10.47,728.00
78850,718.31,0.0091,10.48,728.78
78851,719.08,0.0091,10.48,729.56
78852,719.83,0.0091,10.48,730.31
78853,721.22,0.0091,10.49,731.71
78854,721.99,0.0092,10.49,732.48
78855,722.77,0.0092,10.49,733.27
78856,723.52,0.0092,10.50,734.02
78857,724.94,0.0092,10.51,735.45
78858,725.74,0.0092,10.51,736.25
78859,726.55,0.0092,10.51,737.06
78860,727.31,0.0092,10.51,737.82
78861,728.71,0.0092,10.52,739.23
78862,729.49,0.0093,10.53,740.02
78863,730.27,0.0093,10.53,740.80
78864,731.02,0.0093,10.53,741.55
78865,732.44,0.0093,10.54,742.98
78866,733.28,0.0093,10.54,743.82
78867,734.11,0.0093,10.55,744.66
78868,735.49,0.0093,10.56,746.05
78869,736.29,0.0093,10.56,746.85
78870,737.06,0.0093,10.56,747.62
78871,737.83,0.0094,10.56,748.39
78872,739.15,0.0094,10.57,749.73
78873,739.92,0.0094,10.57,750.50
78874,740.68,0.0094,10.57,751.26
78875,741.45,0.0094,10.58,752.03
78876,742.84,0.0094,10.59,753.42
78877,743.61,0.0094,10.59,754.20
78878,744.40,0.0094,10.59,754.99
78879,745.18,0.0094,10.59,755.77
78880,746.55,0.0095,10.60,757.15
78881,747.35,0.0095,10.60,757.95
78882,748.10,0.0095,10.60,758.70
78883,748.89,0.0095,10.60,759.49
78884,750.23,0.0095,10.61,760.85
78885,751.00,0.0095,10.62,761.62
78886,751.78,0.0095,10.62,762.39
78887,752.53,0.0095,10.62,763.15
78888,753.92,0.0096,10.63,764.54
78889,754.68,0.0096,10.63,765.31
78890,755.46,0.0096,10.63,766.09
78891,756.20,0.0096,10.63,766.83
78892,757.59,0.0096,10.64,768.23
78893,758.38,0.0096,10.64,769.02
78894,759.16,0.0096,10.64,769.80
78895,759.90,0.0096,10.64,770.55
78896,761.26,0.0096,10.65,771.92
78897,762.05,0.0097,10.65,772.70
78898,762.84,0.0097,10.65,773.50
78899,763.59,0.0097,10.66,774.25
78900,765.02,0.0097,10.67,775.68
78901,765.79,0.0097,10.67,776.45
78902,766.57,0.0097,10.67,777.24
78903,767.33,0.0097,10.67,778.00
78904,768.70,0.0097,10.68,779.38
78905,769.48,0.0098,10.68,780.16
78906,770.26,0.0098,10.68,780.94
78907,771.01,0.0098,10.68,781.69
78908,772.44,0.0098,10.69,783.13
78909,773.24,0.0098,10.69,783.93
78910,774.01,0.0098,10.69,784.70
78911,775.38,0.0098,10.70,786.08
78912,776.16,0.0098,10.70,786.86
78913,776.95,0.0098,10.70,787.66
78914,777.71,0.0099,10.70,788.41
78915,779.08,0.0099,10.71,789.79
78916,779.88,0.0099,10.71,790.59
78917,780.69,0.0099,10.71,791.40
78918,781.49,0.0099,10.71,792.20
78919,782.88,0.0099,10.72,793.61
78920,783.66,0.0099,10.72,794.39
78921,784.44,0.0099,10.72,795.16
78922,785.21,0.0099,10.73,795.93
78923,786.60,0.0100,10.73,797.34
78924,787.41,0.0100,10.74,798.15
78925,788.22,0.0100,10.74,798.96
78926,789.01,0.0100,10.74,799.74
78927,790.38,0.0100,10.75,801.12
78928,791.18,0.0100,10.75,801.92
78929,791.96,0.0100,10.75,802.71
78930,792.86,0.0100,10.75,803.61
78931,795.00,0.0101,10.77,805.77
78932,796.46,0.0101,10.78,807.23
78933,798.06,0.0101,10.79,808.85
78934,799.64,0.0101,10.80,810.44
78935,801.80,0.0102,10.82,812.62
78936,803.28,0.0102,10.83,814.11
78937,804.89,0.0102,10.84,815.73
78938,806.48,0.0102,10.85,817.33
78939,808.59,0.0102,10.87,819.46
78940,810.03,0.0103,10.88,820.91
78941,811.67,0.0103,10.89,822.56
78942,813.23,0.0103,10.90,824.13
78943,815.32,0.0103,10.92,826.24
78944,816.80,0.0103,10.93,827.73
78945,818.36,0.0104,10.94,829.30
78946,819.90,0.0104,10.95,830.84
78947,821.98,0.0104,10.96,832.94
78948,823.42,0.0104,10.97,834.39
78949,825.00,0.0104,10.98,835.98
78950,827.17,0.0105,11.00,838.17
78951,828.63,0.0105,11.01,839.64
78952,830.21,0.0105,11.02,841.23
78953,831.85,0.0105,11.03,842.88
78954,834.02,0.0106,11.05,845.07
78955,835.50,0.0106,11.06,846.56
78956,836.53,0.0106,11.06,847.59
78957,837.33,0.0106,11.06,848.39
78958,838.72,0.0106,11.07,849.79
78959,839.49,0.0106,11.07,850.56
78960,840.26,0.0106,11.07,851.33
78961,841.04,0.0107,11.07,852.11
78962,842.43,0.0107,11.07,853.51
78963,843.18,0.0107,11.07,854.26
78964,843.95,0.0107,11.07,855.02
78965,844.69,0.0107,11.07,855.76
78966,846.09,0.0107,11.08,857.16
78967,846.86,0.0107,11.08,857.94
78968,847.67,0.0107,11.08,858.74
78969,848.43,0.0107,11.08,859.50
78970,849.79,0.0108,11.08,860.87
78971,850.57,0.0108,11.08,861.65
78972,851.34,0.0108,11.08,862.42
78973,852.11,0.0108,11.08,863.20
78974,853.49,0.0108,11.09,864.58
78975,854.26,0.0108,11.09,865.35
78976,855.07,0.0108,11.09,866.16
78977,855.81,0.0108,11.09,866.90
78978,857.16,0.0109,11.09,868.25
78979,857.94,0.0109,11.09,869.03
78980,858.70,0.0109,11.09,869.79
78981,859.46,0.0109,11.09,870.54
78982,860.85,0.0109,11.10,871.95
78983,861.62,0.0109,11.09,872.71
78984,862.39,0.0109,11.09,873.49
78985,863.16,0.0109,11.09,874.25
78986,864.57,0.0109,11.10,875.67
78987,865.34,0.0110,11.10,876.43
78988,866.13,0.0110,11.10,877.22
78989,866.93,0.0110,11.10,878.02
78990,868.38,0.0110,11.10,879.48
78991,869.15,0.0110,11.10,880.25
78992,869.95,0.0110,11.10,881.06
78993,871.31,0.0110,11.11,882.42
78994,872.14,0.0110,11.11,883.25
78995,872.95,0.0111,11.11,884.06
78996,873.75,0.0111,11.10,884.85
78997,875.12,0.0111,11.11,886.23
78998,875.91,0.0111,11.11,887.02
78999,876.68,0.0111,11.11,887.79
79000,877.45,0.0111,11.11,888.56
79001,878.82,0.0111,11.11,889.93
79002,879.58,0.0111,11.11,890.70
79003,880.37,0.0111,11.11,891.48
79004,881.11,0.0112,11.11,892.22
79005,882.49,0.0112,11.11,893.61
79006,883.28,0.0112,11.11,894.40
79007,884.07,0.0112,11.11,895.18
79008,884.87,0.0112,11.11,895.98
79009,886.26,0.0112,11.12,897.38
79010,887.10,0.0112,11.12,898.21
79011,887.87,0.0112,11.11,898.98
79012,888.65,0.0112,11.11,899.77
79013,890.17,0.0113,11.12,901.29
79014,891.70,0.0113,11.13,902.82
79015,893.32,0.0113,11.14,904.45
79016,894.51,0.0113,11.14,905.65
79017,895.99,0.0113,11.15,907.14
79018,896.82,0.0113,11.15,907.97
79019,897.63,0.0114,11.14,908.78
79020,898.48,0.0114,11.14,909.62
79021,899.93,0.0114,11.15,911.08
79022,900.74,0.0114,11.15,911.88
79023,901.56,0.0114,11.15,912.71
79024,902.33,0.0114,11.14,913.48
79025,903.76,0.0114,11.15,914.91
79026,904.57,0.0114,11.15,915.72
79027,905.40,0.0115,11.15,916.55
79028,906.15,0.0115,11.15,917.29
79029,907.59,0.0115,11.15,918.74
79030,908.42,0.0115,11.15,919.57
79031,909.25,0.0115,11.15,920.39
79032,910.59,0.0115,11.15,921.75
79033,912.64,0.0115,11.17,923.81
79034,914.13,0.0116,11.17,925.30
79035,915.73,0.0116,11.18,926.91
79036,917.90,0.0116,11.20,929.10
79037,919.39,0.0116,11.20,930.60
79038,920.99,0.0117,11.21,932.20
79039,922.60,0.0117,11.22,933.82
79040,924.77,0.0117,11.23,936.00
79041,926.26,0.0117,11.24,937.50
79042,927.89,0.0117,11.25,939.14
79043,929.49,0.0118,11.25,940.75
79044,931.62,0.0118,11.27,942.89
79045,933.13,0.0118,11.27,944.41
79046,934.76,0.0118,11.28,946.04
79047,936.38,0.0118,11.29,947.67
79048,938.49,0.0119,11.30,949.80
79049,939.96,0.0119,11.31,951.27
79050,941.56,0.0119,11.32,952.88
79051,943.16,0.0119,11.32,954.48
79052,945.28,0.0120,11.34,956.62
79053,946.76,0.0120,11.34,958.10
79054,948.41,0.0120,11.35,959.76
79055,949.99,0.0120,11.36,961.35
79056,952.13,0.0120,11.37,963.50
79057,953.62,0.0121,11.37,965.00
79058,955.24,0.0121,11.38,966.62
79059,956.83,0.0121,11.39,968.22
79060,958.95,0.0121,11.40,970.35
79061,960.42,0.0121,11.41,971.83
79062,962.05,0.0122,11.41,973.47
79063,963.60,0.0122,11.42,975.02
79064,965.72,0.0122,11.43,977.15
79065,967.20,0.0122,11.44,978.64
79066,968.81,0.0123,11.44,980.26
79067,970.38,0.0123,11.45,981.83
79068,972.47,0.0123,11.46,983.93
79069,973.96,0.0123,11.47,985.43
79070,975.56,0.0123,11.47,987.03
79071,977.13,0.0124,11.48,988.61
79072,979.21,0.0124,11.49,990.70
79073,980.72,0.0124,11.50,992.22
79074,982.36,0.0124,11.50,993.86
79075,984.54,0.0125,11.52,996.06
79076,986.02,0.0125,11.52,997.54
79077,987.61,0.0125,11.53,999.14
79078,989.21,0.0125,11.53,1000.74
79079,991.37,0.0125,11.55,1002.92
79080,992.84,0.0126,11.55,1004.39
79081,994.46,0.0126,11.56,1006.02
79082,996.07,0.0126,11.56,1007.63
79083,998.21,0.0126,11.57,1009.78
79084,999.69,0.0126,11.58,1011.27
79085,1001.29,0.0127,11.58,1012.87
79086,1002.90,0.0127,11.59,1014.49
79087,1005.06,0.0127,11.60,1016.66
79088,1006.55,0.0127,11.61,1018.16
79089,1008.16,0.0127,11.61,1019.77
79090,1009.78,0.0128,11.62,1021.40
79091,1011.92,0.0128,11.63,1023.55
79092,1013.40,0.0128,11.63,1025.03
79093,1015.05,0.0128,11.64,1026.69
79094,1016.65,0.0129,11.65,1028.29
79095,1018.77,0.0129,11.66,1030.43
79096,1020.24,0.0129,11.66,1031.90
79097,1021.86,0.0129,11.67,1033.53
79098,1023.47,0.0129,11.67,1035.14
79099,1025.61,0.0130,11.68,1037.29
79100,1027.12,0.0130,11.69,1038.81
79101,1028.74,0.0130,11.69,1040.43
79102,1030.34,0.0130,11.70,1042.04
79103,1032.44,0.0131,11.71,1044.15
79104,1033.94,0.0131,11.71,1045.65
79105,1035.58,0.0131,11.72,1047.30
79106,1037.16,0.0131,11.72,1048.88
79107,1039.26,0.0131,11.73,1050.99
79108,1040.74,0.0132,11.74,1052.47
79109,1042.33,0.0132,11.74,1054.07
79110,1043.92,0.0132,11.74,1055.66
79111,1046.02,0.0132,11.75,1057.77
79112,1047.51,0.0132,11.76,1059.27
79113,1049.12,0.0133,11.76,1060.88
79114,1050.80,0.0133,11.77,1062.57
79115,1052.86,0.0133,11.78,1064.63
79116,1054.25,0.0133,11.78,1066.03
79117,1055.78,0.0133,11.78,1067.57
79118,1057.90,0.0134,11.79,1069.69
79119,1059.30,0.0134,11.80,1071.09
79120,1060.79,0.0134,11.80,1072.59
79121,1062.33,0.0134,11.80,1074.13
79122,1064.39,0.0135,11.81,1076.20
79123,1065.80,0.0135,11.81,1077.62
79124,1067.35,0.0135,11.82,1079.16
79125,1068.87,0.0135,11.82,1080.69
79126,1070.97,0.0135,11.83,1082.80
79127,1072.37,0.0136,11.83,1084.20
79128,1073.88,0.0136,11.83,1085.71
79129,1075.42,0.0136,11.84,1087.25
79130,1077.49,0.0136,11.85,1089.33
79131,1078.71,0.0136,11.85,1090.56
79132,1079.52,0.0136,11.84,1091.37
79133,1080.30,0.0137,11.84,1092.13
79134,1081.67,0.0137,11.84,1093.51
79135,1082.43,0.0137,11.83,1094.26
79136,1083.19,0.0137,11.83,1095.02
79137,1083.96,0.0137,11.82,1095.78
79138,1085.31,0.0137,11.82,1097.13
79139,1086.08,0.0137,11.82,1097.90
79140,1086.86,0.0137,11.81,1098.67
79141,1087.62,0.0137,11.81,1099.43
79142,1088.99,0.0138,11.81,1100.79
79143,1089.77,0.0138,11.80,1101.58
79144,1090.55,0.0138,11.80,1102.34
79145,1091.30,0.0138,11.79,1103.09
79146,1092.65,0.0138,11.79,1104.44
79147,1093.41,0.0138,11.78,1105.19
79148,1094.18,0.0138,11.78,1105.96
79149,1094.93,0.0138,11.77,1106.70
79150,1096.31,0.0139,11.77,1108.08
79151,1097.08,0.0139,11.77,1108.85
79152,1097.84,0.0139,11.76,1109.60
79153,1098.58,0.0139,11.76,1110.34
79154,1099.94,0.0139,11.76,1111.70
79155,1100.70,0.0139,11.75,1112.45
79156,1101.47,0.0139,11.74,1113.21
79157,1102.22,0.0139,11.74,1113.95
79158,1103.61,0.0139,11.74,1115.35
79159,1104.45,0.0140,11.73,1116.18
79160,1105.28,0.0140,11.73,1117.00
79161,1106.66,0.0140,11.73,1118.39
79162,1107.47,0.0140,11.72,1119.19
79163,1108.29,0.0140,11.72,1120.00
79164,1109.09,0.0140,11.71,1120.80
79165,1110.47,0.0140,11.71,1122.18
79166,1111.27,0.0140,11.71,1122.97
79167,1112.07,0.0140,11.70,1123.77
79168,1112.86,0.0141,11.70,1124.55
79169,1114.24,0.0141,11.70,1125.93
79170,1115.05,0.0141,11.69,1126.74
79171,1115.86,0.0141,11.68,1127.54
79172,1116.66,0.0141,11.68,1128.33
79173,1118.04,0.0141,11.68,1129.71
79174,1118.83,0.0141,11.67,1130.50
79175,1119.63,0.0141,11.67,1131.29
79176,1120.41,0.0142,11.66,1132.07
79177,1121.80,0.0142,11.66,1133.46
79178,1122.60,0.0142,11.65,1134.26
79179,1123.40,0.0142,11.65,1135.05
79180,1124.20,0.0142,11.64,1135.85
79181,1125.59,0.0142,11.64,1137.24
79182,1126.40,0.0142,11.64,1138.04
79183,1127.17,0.0142,11.63,1138.80
79184,1127.97,0.0142,11.62,1139.60
79185,1129.39,0.0143,11.62,1141.01
79186,1130.19,0.0143,11.62,1141.80
79187,1131.01,0.0143,11.61,1142.62
79188,1131.78,0.0143,11.61,1143.38
79189,1133.17,0.0143,11.61,1144.77
79190,1133.98,0.0143,11.60,1145.57
79191,1134.79,0.0143,11.59,1146.38
79192,1135.57,0.0143,11.59,1147.15
79193,1136.99,0.0144,11.59,1148.57
79194,1137.80,0.0144,11.58,1149.38
79195,1138.59,0.0144,11.57,1150.17
79196,1139.36,0.0144,11.57,1150.92
79197,1140.76,0.0144,11.57,1152.32
79198,1141.56,0.0144,11.56,1153.12
79199,1142.35,0.0144,11.55,1153.90
79200,1143.72,0.0144,11.55,1155.27
79201,1144.53,0.0145,11.55,1156.07
79202,1145.32,0.0145,11.54,1156.86
79203,1146.11,0.0145,11.53,1157.64
79204,1147.47,0.0145,11.53,1159.00
79205,1148.25,0.0145,11.53,1159.77
79206,1149.03,0.0145,11.52,1160.55
79207,1149.82,0.0145,11.51,1161.34
79208,1151.19,0.0145,11.51,1162.70
79209,1151.99,0.0145,11.50,1163.50
79210,1152.78,0.0146,11.50,1164.28
79211,1153.57,0.0146,11.49,1165.06
79212,1154.96,0.0146,11.49,1166.45
79213,1155.76,0.0146,11.48,1167.25
79214,1156.55,0.0146,11.48,1168.03
79215,1157.34,0.0146,11.47,1168.81
79216,1158.73,0.0146,11.47,1170.20
79217,1159.52,0.0146,11.46,1170.98
79218,1160.32,0.0146,11.45,1171.78
79219,1161.12,0.0147,11.45,1172.57
79220,1162.49,0.0147,11.45,1173.94
79221,1163.30,0.0147,11.44,1174.74
79222,1164.10,0.0147,11.43,1175.54
79223,1164.90,0.0147,11.43,1176.33
79224,1166.27,0.0147,11.42,1177.70
79225,1167.07,0.0147,11.42,1178.49
79226,1167.86,0.0147,11.41,1179.27
79227,1168.64,0.0148,11.40,1180.05
79228,1170.04,0.0148,11.40,1181.44
79229,1170.84,0.0148,11.39,1182.24
79230,1171.63,0.0148,11.39,1183.02
79231,1172.41,0.0148,11.38,1183.79
79232,1173.80,0.0148,11.38,1185.18
79233,1174.59,0.0148,11.37,1185.96
79234,1175.39,0.0148,11.36,1186.76
79235,1176.18,0.0148,11.36,1187.54
79236,1177.59,0.0149,11.35,1188.95
79237,1178.39,0.0149,11.35,1189.74
79238,1179.19,0.0149,11.34,1190.53
79239,1179.97,0.0149,11.33,1191.30
79240,1181.38,0.0149,11.33,1192.71
79241,1182.18,0.0149,11.32,1193.51
79242,1182.96,0.0149,11.32,1194.28
79243,1184.32,0.0149,11.31,1195.64
79244,1185.13,0.0150,11.31,1196.44
79245,1185.94,0.0150,11.30,1197.24
79246,1186.73,0.0150,11.29,1198.02
79247,1188.10,0.0150,11.29,1199.39
79248,1188.89,0.0150,11.28,1200.17
79249,1189.70,0.0150,11.27,1200.98
79250,1190.49,0.0150,11.27,1201.76
79251,1191.85,0.0150,11.26,1203.12
79252,1192.64,0.0150,11.26,1203.90
79253,1193.43,0.0151,11.25,1204.68
79254,1194.23,0.0151,11.24,1205.47
79255,1195.59,0.0151,11.24,1206.83
79256,1196.38,0.0151,11.23,1207.61
79257,1197.19,0.0151,11.22,1208.42
79258,1197.99,0.0151,11.22,1209.20
79259,1199.34,0.0151,11.21,1210.55
79260,1200.14,0.0151,11.20,1211.35
79261,1200.95,0.0152,11.20,1212.15
79262,1201.75,0.0152,11.19,1212.94
79263,1203.14,0.0152,11.19,1214.33
79264,1203.92,0.0152,11.18,1215.10
79265,1204.76,0.0152,11.17,1215.93
79266,1205.54,0.0152,11.16,1216.70
79267,1206.92,0.0152,11.16,1218.08
79268,1207.73,0.0152,11.15,1218.88
79269,1208.59,0.0152,11.15,1219.74
79270,1209.39,0.0153,11.14,1220.53
79271,1210.79,0.0153,11.13,1221.93
79272,1211.65,0.0153,11.13,1222.77
79273,1212.48,0.0153,11.12,1223.60
79274,1213.27,0.0153,11.11,1224.38
79275,1214.70,0.0153,11.11,1225.81
79276,1215.53,0.0153,11.10,1226.63
79277,1216.33,0.0153,11.09,1227.42
79278,1217.11,0.0154,11.08,1228.20
79279,1218.55,0.0154,11.08,1229.63
79280,1219.36,0.0154,11.07,1230.43
79281,1220.18,0.0154,11.07,1231.25
79282,1220.96,0.0154,11.06,1232.02
79283,1222.38,0.0154,11.05,1233.44
79284,1223.20,0.0154,11.05,1234.25
79285,1223.98,0.0154,11.04,1235.02
79286,1225.40,0.0155,11.04,1236.43
79287,1226.20,0.0155,11.03,1237.23
79288,1227.05,0.0155,11.02,1238.07
79289,1227.89,0.0155,11.01,1238.91
79290,1229.29,0.0155,11.01,1240.30
79291,1230.09,0.0155,11.00,1241.09
79292,1230.90,0.0155,10.99,1241.89
79293,1231.71,0.0155,10.98,1242.69
79294,1233.10,0.0156,10.98,1244.08
79295,1233.91,0.0156,10.97,1244.88
79296,1234.71,0.0156,10.96,1245.67
79297,1235.51,0.0156,10.95,1246.47
79298,1236.90,0.0156,10.95,1247.85
79299,1237.76,0.0156,10.94,1248.70
79300,1238.58,0.0156,10.93,1249.51
79301,1239.37,0.0156,10.92,1250.30
79302,1240.77,0.0156,10.92,1251.69
79303,1241.56,0.0157,10.91,1252.47
79304,1242.37,0.0157,10.90,1253.27
79305,1243.17,0.0157,10.89,1254.06
79306,1244.58,0.0157,10.89,1255.47
79307,1245.39,0.0157,10.88,1256.27
79308,1246.19,0.0157,10.87,1257.06
79309,1246.98,0.0157,10.86,1257.84
79310,1248.39,0.0157,10.86,1259.25
79311,1249.19,0.0158,10.85,1260.04
79312,1250.00,0.0158,10.84,1260.84
79313,1250.79,0.0158,10.83,1261.63
79314,1252.18,0.0158,10.83,1263.01
79315,1253.03,0.0158,10.82,1263.85
79316,1253.83,0.0158,10.81,1264.64
79317,1254.61,0.0158,10.80,1265.41
79318,1256.01,0.0158,10.80,1266.81
79319,1256.82,0.0158,10.79,1267.61
79320,1257.61,0.0159,10.78,1268.39
79321,1258.38,0.0159,10.77,1269.15
79322,1259.80,0.0159,10.77,1270.57
79323,1260.60,0.0159,10.76,1271.36
79324,1261.41,0.0159,10.75,1272.16
79325,1262.77,0.0159,10.75,1273.52
79326,1263.61,0.0159,10.74,1274.35
79327,1264.42,0.0159,10.73,1275.15
79328,1265.25,0.0159,10.72,1275.97
79329,1266.62,0.0160,10.71,1277.33
79330,1267.42,0.0160,10.70,1278.12
79331,1268.23,0.0160,10.70,1278.92
79332,1269.03,0.0160,10.69,1279.72
79333,1270.41,0.0160,10.68,1281.09
79334,1271.24,0.0160,10.67,1281.91
79335,1272.05,0.0160,10.66,1282.71
79336,1272.87,0.0160,10.65,1283.52
79337,1274.29,0.0161,10.65,1284.94
79338,1275.05,0.0161,10.64,1285.69
79339,1275.80,0.0161,10.63,1286.43
79340,1276.56,0.0161,10.62,1287.18
79341,1277.89,0.0161,10.61,1288.50
79342,1278.66,0.0161,10.60,1289.26
79343,1279.46,0.0161,10.59,1290.05
79344,1280.27,0.0161,10.59,1290.86
79345,1281.64,0.0162,10.58,1292.22
79346,1282.45,0.0162,10.57,1293.03
79347,1283.25,0.0162,10.56,1293.81
79348,1284.05,0.0162,10.55,1294.60
79349,1285.46,0.0162,10.55,1296.00
79350,1286.23,0.0162,10.54,1296.76
79351,1287.01,0.0162,10.53,1297.53
79352,1287.78,0.0162,10.52,1298.30
79353,1289.19,0.0162,10.51,1299.71
79354,1289.98,0.0163,10.50,1300.48
79355,1290.77,0.0163,10.49,1301.26
79356,1291.55,0.0163,10.48,1302.03
79357,1292.94,0.0163,10.48,1303.41
79358,1293.70,0.0163,10.47,1304.16
79359,1294.47,0.0163,10.46,1304.92
79360,1295.20,0.0163,10.45,1305.65
79361,1296.58,0.0163,10.44,1307.02
79362,1297.37,0.0163,10.43,1307.80
79363,1298.15,0.0164,10.42,1308.57
79364,1298.90,0.0164,10.41,1309.31
79365,1300.27,0.0164,10.40,1310.68
79366,1301.04,0.0164,10.39,1311.44
79367,1301.81,0.0164,10.38,1312.19
79368,1303.14,0.0164,10.38,1313.51
79369,1303.89,0.0164,10.37,1314.25
79370,1304.65,0.0164,10.36,1315.01
79371,1305.42,0.0164,10.35,1315.76
79372,1306.75,0.0165,10.34,1317.09
79373,1307.56,0.0165,10.33,1317.89
79374,1308.40,0.0165,10.32,1318.72
79375,1309.24,0.0165,10.31,1319.55
79376,1310.60,0.0165,10.30,1320.90
79377,1311.39,0.0165,10.29,1321.68
79378,1312.23,0.0165,10.28,1322.51
79379,1313.04,0.0165,10.27,1323.31
79380,1314.44,0.0166,10.27,1324.71
79381,1315.25,0.0166,10.26,1325.51
79382,1316.06,0.0166,10.25,1326.30
79383,1316.83,0.0166,10.23,1327.06
79384,1318.47,0.0166,10.23,1328.70
79385,1319.91,0.0166,10.23,1330.13
79386,1321.45,0.0166,10.22,1331.67
79387,1323.09,0.0167,10.22,1333.30
79388,1325.24,0.0167,10.22,1335.45
79389,1326.70,0.0167,10.21,1336.91
79390,1328.33,0.0167,10.21,1338.53
79391,1329.93,0.0168,10.20,1340.14
79392,1332.11,0.0168,10.20,1342.32
79393,1333.57,0.0168,10.20,1343.77
79394,1335.20,0.0168,10.19,1345.39
79395,1336.80,0.0168,10.19,1346.98
79396,1338.93,0.0169,10.19,1349.11
79397,1340.43,0.0169,10.18,1350.61
79398,1341.99,0.0169,10.18,1352.17
79399,1343.59,0.0169,10.17,1353.76
79400,1345.81,0.0169,10.17,1355.98
79401,1347.36,0.0170,10.16,1357.52
79402,1349.04,0.0170,10.16,1359.20
79403,1350.66,0.0170,10.16,1360.81
79404,1352.92,0.0170,10.15,1363.07
79405,1354.52,0.0171,10.15,1364.67
79406,1356.26,0.0171,10.15,1366.40
79407,1357.90,0.0171,10.14,1368.04
79408,1360.06,0.0171,10.14,1370.19
79409,1361.63,0.0171,10.13,1371.76
79410,1363.35,0.0172,10.13,1373.47
79411,1365.60,0.0172,10.13,1375.72
79412,1367.14,0.0172,10.12,1377.26
79413,1368.85,0.0172,10.12,1378.96
79414,1370.59,0.0173,10.11,1380.70
79415,1372.88,0.0173,10.11,1382.99
79416,1374.44,0.0173,10.11,1384.55
79417,1376.14,0.0173,10.10,1386.24
79418,1377.85,0.0173,10.10,1387.95
79419,1380.02,0.0174,10.10,1390.12
79420,1381.57,0.0174,10.09,1391.66
79421,1383.29,0.0174,10.08,1393.37
79422,1384.99,0.0174,10.08,1395.07
79423,1387.20,0.0175,10.08,1397.28
79424,1388.75,0.0175,10.07,1398.83
79425,1390.44,0.0175,10.07,1400.51
79426,1392.05,0.0175,10.06,1402.11
79427,1394.19,0.0176,10.06,1404.25
79428,1395.61,0.0176,10.05,1405.66
79429,1397.22,0.0176,10.04,1407.27
79430,1398.77,0.0176,10.04,1408.81
79431,1400.88,0.0176,10.04,1410.91
79432,1402.36,0.0177,10.03,1412.39
79433,1403.95,0.0177,10.02,1413.97
