iter,elapsed_sec,avg_iter_sec,eta_target_sec,total_est_sec
5823,958.64,0.1646,15504.43,16463.07
5824,960.17,0.1649,15526.20,16486.36
5825,962.28,0.1652,15557.52,16519.79
5826,963.69,0.1654,15577.43,16541.12
5827,965.16,0.1656,15598.44,16563.60
5828,966.67,0.1659,15620.03,16586.70
5829,968.71,0.1662,15650.11,16618.82
5830,970.09,0.1664,15669.48,16639.57
5831,971.62,0.1666,15691.45,16663.07
5832,973.12,0.1669,15712.73,16685.85
5833,975.17,0.1672,15743.07,16718.24
5834,976.58,0.1674,15762.92,16739.50
5835,978.10,0.1676,15784.57,16762.67
5836,979.60,0.1679,15805.87,16785.47
5837,981.67,0.1682,15836.38,16818.05
5838,983.05,0.1684,15855.75,16838.80
5839,984.57,0.1686,15877.34,16861.90
5840,986.06,0.1688,15898.51,16884.57
5841,988.13,0.1692,15929.08,16917.22
5842,989.53,0.1694,15948.61,16938.13
5843,991.04,0.1696,15970.12,16961.16
5844,992.54,0.1698,15991.40,16983.94
5845,994.56,0.1702,16021.00,17015.56
5846,996.00,0.1704,16041.26,17037.26
5847,997.58,0.1706,16063.74,17061.32
5848,999.08,0.1708,16084.98,17084.06
5849,1001.08,0.1712,16114.38,17115.46
5850,1002.50,0.1714,16134.19,17136.69
5851,1004.01,0.1716,16155.63,17159.64
5852,1006.15,0.1719,16187.04,17193.18
5853,1007.55,0.1721,16206.77,17214.33
5854,1009.03,0.1724,16227.63,17236.67
5855,1010.56,0.1726,16249.27,17259.83
5856,1012.65,0.1729,16279.84,17292.48
5857,1014.04,0.1731,16299.20,17313.24
5858,1015.53,0.1734,16320.19,17335.71
5859,1017.06,0.1736,16341.80,17358.85
5860,1019.13,0.1739,16372.14,17391.27
5861,1020.50,0.1741,16391.23,17411.73
5862,1022.02,0.1743,16412.66,17434.68
5863,1023.52,0.1746,16433.75,17457.27
5864,1025.60,0.1749,16464.17,17489.77
5865,1026.97,0.1751,16483.24,17510.22
5866,1028.50,0.1753,16504.79,17533.29
5867,1030.02,0.1756,16526.21,17556.24
5868,1032.08,0.1759,16556.22,17588.31
5869,1033.46,0.1761,16575.41,17608.87
5870,1035.03,0.1763,16597.48,17632.51
5871,1036.54,0.1766,16618.72,17655.26
5872,1038.70,0.1769,16650.29,17688.99
5873,1040.11,0.1771,16669.88,17709.99
5874,1041.66,0.1773,16691.79,17733.45
5875,1043.21,0.1776,16713.49,17756.70
5876,1045.31,0.1779,16744.21,17789.53
5877,1046.69,0.1781,16763.28,17809.97
5878,1048.18,0.1783,16784.10,17832.28
5879,1049.71,0.1786,16805.52,17855.23
5880,1051.77,0.1789,16835.47,17887.24
5881,1053.20,0.1791,16855.25,17908.44
5882,1054.75,0.1793,16877.11,17931.86
5883,1056.26,0.1795,16898.15,17954.41
5884,1058.34,0.1799,16928.42,17986.76
5885,1059.78,0.1801,16948.41,18008.19
5886,1061.32,0.1803,16969.97,18031.29
5887,1062.82,0.1805,16990.79,18053.60
5888,1064.87,0.1809,17020.62,18085.50
5889,1066.30,0.1811,17040.36,18106.66
5890,1067.83,0.1813,17061.70,18129.53
5891,1069.29,0.1815,17082.02,18151.31
5892,1071.31,0.1818,17111.15,18182.46
5893,1072.69,0.1820,17130.05,18202.74
5894,1074.21,0.1823,17151.34,18225.56
5895,1076.35,0.1826,17182.31,18258.66
5896,1077.78,0.1828,17202.04,18279.81
5897,1079.25,0.1830,17222.43,18301.68
5898,1080.76,0.1832,17243.47,18324.23
5899,1082.87,0.1836,17273.94,18356.80
5900,1084.26,0.1838,17293.07,18377.34
5901,1085.75,0.1840,17313.66,18399.41
5902,1087.25,0.1842,17334.52,18421.78
5903,1089.34,0.1845,17364.62,18453.96
5904,1090.75,0.1847,17384.02,18474.77
5905,1092.31,0.1850,17405.68,18497.99
5906,1093.83,0.1852,17426.84,18520.67
5907,1095.98,0.1855,17458.01,18553.99
5908,1097.38,0.1857,17477.08,18574.46
5909,1098.91,0.1860,17498.37,18597.28
5910,1100.43,0.1862,17519.42,18619.86
5911,1102.50,0.1865,17549.13,18651.63
5912,1103.90,0.1867,17568.26,18672.16
5913,1105.42,0.1869,17589.29,18694.71
5914,1106.91,0.1872,17609.85,18716.76
5915,1108.99,0.1875,17639.74,18748.73
5916,1110.35,0.1877,17658.27,18768.63
5917,1111.88,0.1879,17679.39,18791.27
5918,1113.36,0.1881,17699.69,18813.05
5919,1115.42,0.1884,17729.29,18844.71
5920,1116.83,0.1887,17748.51,18865.34
5921,1118.38,0.1889,17769.99,18888.37
5922,1119.88,0.1891,17790.66,18910.54
5923,1121.96,0.1894,17820.48,18942.44
5924,1123.35,0.1896,17839.31,18962.66
5925,1124.90,0.1899,17860.76,18985.66
5926,1126.45,0.1901,17882.15,19008.60
5927,1128.53,0.1904,17911.89,19040.41
5928,1129.90,0.1906,17930.43,19060.33
5929,1131.42,0.1908,17951.33,19082.74
5930,1132.95,0.1911,17972.41,19105.35
5931,1134.97,0.1914,18001.28,19136.25
5932,1136.36,0.1916,18020.13,19156.50
5933,1137.89,0.1918,18041.11,19179.00
5934,1140.12,0.1921,18073.16,19213.28
5935,1141.53,0.1923,18092.28,19233.81
5936,1143.02,0.1926,18112.74,19255.76
5937,1144.52,0.1928,18133.27,19277.79
5938,1146.65,0.1931,18163.65,19310.29
5939,1148.02,0.1933,18182.21,19330.23
5940,1149.56,0.1935,18203.37,19352.93
5941,1151.09,0.1938,18224.31,19375.41
5942,1153.20,0.1941,18254.41,19407.61
5943,1154.59,0.1943,18273.13,19427.72
5944,1156.12,0.1945,18294.00,19450.12
5945,1157.63,0.1947,18314.69,19472.31
5946,1159.70,0.1950,18344.11,19503.81
5947,1161.09,0.1952,18362.91,19524.00
5948,1162.59,0.1955,18383.23,19545.82
5949,1164.07,0.1957,18403.43,19567.50
5950,1166.19,0.1960,18433.66,19599.85
5951,1167.59,0.1962,18452.44,19620.03
5952,1169.13,0.1964,18473.46,19642.59
5953,1170.71,0.1967,18495.24,19665.96
5954,1172.88,0.1970,18526.11,19698.98
5955,1174.33,0.1972,18545.76,19720.09
5956,1175.95,0.1974,18567.96,19743.90
5957,1177.56,0.1977,18590.05,19767.61
5958,1179.70,0.1980,18620.50,19800.20
5959,1181.13,0.1982,18639.87,19821.01
5960,1182.75,0.1984,18662.10,19844.86
5961,1184.30,0.1987,18683.22,19867.52
5962,1186.44,0.1990,18713.55,19899.99
5963,1187.88,0.1992,18732.96,19920.84
5964,1189.49,0.1994,18754.94,19944.42
5965,1191.06,0.1997,18776.39,19967.45
5966,1193.14,0.2000,18805.90,19999.05
5967,1194.63,0.2002,18826.03,20020.67
5968,1196.20,0.2004,18847.37,20043.57
5969,1197.73,0.2007,18868.06,20065.78
5970,1199.86,0.2010,18898.25,20098.11
5971,1201.32,0.2012,18917.98,20119.30
5972,1202.86,0.2014,18938.83,20141.70
5973,1204.38,0.2016,18959.39,20163.77
5974,1206.43,0.2019,18988.29,20194.72
5975,1207.87,0.2022,19007.46,20215.33
5976,1209.47,0.2024,19029.31,20238.78
5977,1211.67,0.2027,19060.51,20272.18
5978,1213.11,0.2029,19079.84,20292.95
5979,1214.70,0.2032,19101.45,20316.15
5980,1216.32,0.2034,19123.41,20339.72
5981,1218.50,0.2037,19154.41,20372.91
5982,1219.98,0.2039,19174.18,20394.16
5983,1221.59,0.2042,19196.13,20417.72
5984,1223.19,0.2044,19217.75,20440.94
5985,1225.31,0.2047,19247.76,20473.08
5986,1226.76,0.2049,19267.09,20493.86
5987,1228.31,0.2052,19288.00,20516.31
5988,1229.91,0.2054,19309.62,20539.52
5989,1232.00,0.2057,19338.98,20570.97
5990,1233.42,0.2059,19357.94,20591.36
5991,1234.97,0.2061,19378.81,20613.78
5992,1236.53,0.2064,19399.86,20636.39
5993,1238.64,0.2067,19429.50,20668.14
5994,1240.09,0.2069,19448.80,20688.89
5995,1241.72,0.2071,19470.91,20712.63
5996,1243.31,0.2074,19492.37,20735.68
5997,1245.46,0.2077,19522.60,20768.06
5998,1246.95,0.2079,19542.44,20789.39
5999,1248.52,0.2081,19563.64,20812.16
6000,1250.08,0.2083,19584.65,20834.74
6001,1252.18,0.2087,19614.01,20866.19
6002,1253.67,0.2089,19633.88,20887.55
6003,1255.31,0.2091,19656.07,20911.38
6004,1256.90,0.2093,19677.48,20934.38
6005,1259.05,0.2097,19707.61,20966.66
6006,1260.50,0.2099,19726.82,20987.31
6007,1262.14,0.2101,19749.03,21011.17
6008,1263.74,0.2103,19770.51,21034.25
6009,1265.85,0.2107,19800.06,21065.91
6010,1267.30,0.2109,19819.25,21086.55
6011,1268.90,0.2111,19840.75,21109.65
6012,1270.48,0.2113,19861.85,21132.33
6013,1272.64,0.2116,19892.16,21164.80
6014,1274.10,0.2119,19911.50,21185.60
6015,1275.70,0.2121,19933.02,21208.72
6016,1277.26,0.2123,19953.72,21230.97
6017,1279.36,0.2126,19983.05,21262.41
6018,1280.81,0.2128,20002.10,21282.91
6019,1282.33,0.2130,20022.42,21304.76
6020,1284.46,0.2134,20052.06,21336.52
6021,1285.87,0.2136,20070.61,21356.49
6022,1287.36,0.2138,20090.25,21377.61
6023,1288.85,0.2140,20110.02,21398.87
6024,1290.94,0.2143,20139.04,21429.99
6025,1292.35,0.2145,20157.44,21449.79
6026,1293.89,0.2147,20177.91,21471.80
6027,1295.50,0.2149,20199.43,21494.93
6028,1297.65,0.2153,20229.38,21527.03
6029,1299.12,0.2155,20248.72,21547.84
6030,1300.69,0.2157,20269.65,21570.34
6031,1302.26,0.2159,20290.57,21592.83
6032,1304.37,0.2162,20319.86,21624.23
6033,1305.78,0.2164,20338.22,21644.00
6034,1307.37,0.2167,20359.37,21666.74
6035,1308.92,0.2169,20379.88,21688.80
6036,1311.00,0.2172,20408.73,21719.73
6037,1312.40,0.2174,20426.93,21739.33
6038,1313.96,0.2176,20447.61,21761.57
6039,1315.47,0.2178,20467.50,21782.97
6040,1317.53,0.2181,20495.88,21813.41
6041,1318.93,0.2183,20514.06,21832.99
6042,1320.49,0.2186,20534.67,21855.15
6043,1322.02,0.2188,20554.83,21876.84
6044,1324.12,0.2191,20583.90,21908.02
6045,1325.60,0.2193,20603.21,21928.81
6046,1327.24,0.2195,20625.14,21952.38
6047,1328.81,0.2197,20645.86,21974.67
6048,1330.90,0.2201,20674.76,22005.67
6049,1332.37,0.2203,20693.94,22026.31
6050,1333.95,0.2205,20714.81,22048.76
6051,1335.49,0.2207,20735.09,22070.58
6052,1337.59,0.2210,20763.99,22101.58
6053,1339.06,0.2212,20783.16,22122.21
6054,1340.68,0.2215,20804.61,22145.29
6055,1342.26,0.2217,20825.49,22167.75
6056,1344.34,0.2220,20854.17,22198.51
6057,1345.82,0.2222,20873.38,22219.19
6058,1347.39,0.2224,20894.18,22241.58
6059,1349.54,0.2227,20923.73,22273.26
6060,1351.00,0.2229,20942.69,22293.68
6061,1352.54,0.2232,20962.87,22315.41
6062,1354.17,0.2234,20984.44,22338.60
6063,1356.34,0.2237,21014.45,22370.79
6064,1357.77,0.2239,21032.89,22390.66
6065,1359.33,0.2241,21053.40,22412.73
6066,1360.87,0.2243,21073.53,22434.40
6067,1362.99,0.2247,21102.59,22465.58
6068,1364.43,0.2249,21121.22,22485.65
6069,1366.02,0.2251,21142.08,22508.10
6070,1367.62,0.2253,21163.18,22530.80
6071,1369.76,0.2256,21192.53,22562.29
6072,1371.23,0.2258,21211.55,22582.78
6073,1372.85,0.2261,21232.88,22605.72
6074,1374.47,0.2263,21254.22,22628.68
6075,1376.59,0.2266,21283.26,22659.84
6076,1378.05,0.2268,21302.09,22680.14
6077,1379.64,0.2270,21322.94,22702.58
6078,1381.21,0.2272,21343.46,22724.67
6079,1383.36,0.2276,21372.94,22756.30
6080,1384.81,0.2278,21391.75,22776.56
6081,1386.46,0.2280,21413.35,22799.80
6082,1388.04,0.2282,21433.99,22822.02
6083,1390.18,0.2285,21463.28,22853.45
6084,1391.65,0.2287,21482.36,22874.01
6085,1393.26,0.2290,21503.33,22896.59
6086,1394.87,0.2292,21524.45,22919.32
6087,1396.98,0.2295,21553.22,22950.20
6088,1398.42,0.2297,21571.63,22970.05
6089,1399.98,0.2299,21592.05,22992.03
6090,1401.49,0.2301,21611.46,23012.95
6091,1403.59,0.2304,21640.05,23043.64
6092,1405.07,0.2306,21659.08,23064.14
6093,1406.72,0.2309,21680.81,23087.54
6094,1408.31,0.2311,21701.50,23109.81
6095,1410.45,0.2314,21730.61,23141.05
6096,1411.87,0.2316,21748.77,23160.64
6097,1413.40,0.2318,21768.46,23181.86
6098,1414.92,0.2320,21788.10,23203.02
6099,1417.06,0.2323,21817.23,23234.29
6100,1418.50,0.2325,21835.67,23254.17
6101,1420.13,0.2328,21856.83,23276.95
6102,1422.28,0.2331,21886.17,23308.45
6103,1423.72,0.2333,21904.42,23328.13
6104,1425.22,0.2335,21923.80,23349.02
6105,1426.81,0.2337,21944.43,23371.24
6106,1429.02,0.2340,21974.58,23403.60
6107,1430.49,0.2342,21993.35,23423.84
6108,1432.10,0.2345,22014.26,23446.36
6109,1433.70,0.2347,22034.94,23468.64
6110,1435.85,0.2350,22064.12,23499.97
6111,1437.31,0.2352,22082.78,23520.09
6112,1438.91,0.2354,22103.51,23542.42
6113,1440.46,0.2356,22123.40,23563.86
6114,1442.62,0.2360,22152.66,23595.28
6115,1444.09,0.2362,22171.49,23615.58
6116,1445.66,0.2364,22191.65,23637.30
6117,1447.27,0.2366,22212.57,23659.84
6118,1449.42,0.2369,22241.69,23691.11
6119,1450.85,0.2371,22259.72,23710.57
6120,1452.41,0.2373,22279.85,23732.26
6121,1453.95,0.2375,22299.48,23753.43
6122,1456.07,0.2378,22328.18,23784.25
6123,1457.52,0.2380,22346.53,23804.05
6124,1459.11,0.2383,22367.03,23826.14
6125,1460.72,0.2385,22387.69,23848.41
6126,1462.83,0.2388,22416.24,23879.07
6127,1464.12,0.2390,22432.12,23896.24
6128,1464.87,0.2390,22439.69,23904.57
6129,1465.62,0.2391,22447.20,23912.81
6130,1466.96,0.2393,22463.90,23930.86
6131,1467.73,0.2394,22471.79,23939.52
6132,1468.48,0.2395,22479.36,23947.84
6133,1469.21,0.2396,22486.63,23955.84
6134,1470.55,0.2397,22503.28,23973.83
6135,1471.30,0.2398,22510.72,23982.02
6136,1472.03,0.2399,22518.05,23990.08
6137,1472.76,0.2400,22525.34,23998.10
6138,1474.12,0.2402,22542.20,24016.32
6139,1474.88,0.2402,22549.90,24024.78
6140,1475.63,0.2403,22557.36,24032.99
6141,1476.32,0.2404,22564.08,24040.41
6142,1477.69,0.2406,22581.11,24058.80
6143,1478.45,0.2407,22588.76,24067.20
6144,1479.18,0.2408,22596.03,24075.22
6145,1480.53,0.2409,22612.76,24093.29
6146,1481.28,0.2410,22620.28,24101.57
6147,1482.03,0.2411,22627.71,24109.74
6148,1482.77,0.2412,22635.17,24117.94
6149,1484.12,0.2414,22651.87,24136.00
6150,1484.85,0.2414,22659.01,24143.86
6151,1485.61,0.2415,22666.76,24152.37
6152,1486.39,0.2416,22674.64,24161.02
6153,1487.71,0.2418,22690.92,24178.63
6154,1488.45,0.2419,22698.21,24186.66
6155,1489.21,0.2420,22705.90,24195.11
6156,1489.97,0.2420,22713.58,24203.55
6157,1491.32,0.2422,22730.25,24221.57
6158,1492.06,0.2423,22737.49,24229.55
6159,1492.80,0.2424,22744.83,24237.63
6160,1493.52,0.2425,22752.00,24245.53
6161,1494.88,0.2426,22768.69,24263.56
6162,1495.62,0.2427,22776.03,24271.65
6163,1496.34,0.2428,22783.11,24279.45
6164,1497.05,0.2429,22789.95,24287.00
6165,1498.39,0.2430,22806.39,24304.78
6166,1499.13,0.2431,22813.69,24312.82
6167,1499.87,0.2432,22821.04,24320.91
6168,1500.60,0.2433,22828.12,24328.72
6169,1501.92,0.2435,22844.28,24346.20
6170,1502.64,0.2435,22851.40,24354.04
6171,1503.38,0.2436,22858.64,24362.02
6172,1504.09,0.2437,22865.49,24369.58
6173,1505.48,0.2439,22882.73,24388.21
6174,1506.23,0.2440,22890.08,24396.31
6175,1506.98,0.2440,22897.52,24404.49
6176,1507.68,0.2441,22904.31,24412.00
6177,1509.05,0.2443,22921.09,24430.14
6178,1509.79,0.2444,22928.39,24438.19
6179,1510.53,0.2445,22935.66,24446.19
6180,1511.24,0.2445,22942.47,24453.70
6181,1512.61,0.2447,22959.39,24472.01
6182,1513.35,0.2448,22966.67,24480.02
6183,1514.07,0.2449,22973.56,24487.63
6184,1515.42,0.2451,22990.14,24505.56
6185,1516.16,0.2451,22997.37,24513.53
6186,1516.92,0.2452,23004.95,24521.87
6187,1517.66,0.2453,23012.16,24529.82
6188,1519.01,0.2455,23028.73,24547.75
6189,1519.76,0.2456,23036.02,24555.77
6190,1520.52,0.2456,23043.58,24564.10
6191,1521.27,0.2457,23051.00,24572.27
6192,1522.61,0.2459,23067.35,24589.96
6193,1523.37,0.2460,23074.88,24598.25
6194,1524.12,0.2461,23082.27,24606.39
6195,1524.87,0.2461,23089.65,24614.52
6196,1526.22,0.2463,23106.11,24632.33
6197,1526.97,0.2464,23113.49,24640.46
6198,1527.72,0.2465,23120.87,24648.59
6199,1528.46,0.2466,23128.14,24656.60
6200,1529.80,0.2467,23144.38,24674.18
6201,1530.55,0.2468,23151.76,24682.31
6202,1531.33,0.2469,23159.63,24690.97
6203,1532.08,0.2470,23166.91,24698.99
6204,1533.41,0.2472,23183.05,24716.46
6205,1534.15,0.2472,23190.19,24724.34
6206,1534.88,0.2473,23197.30,24732.18
6207,1535.61,0.2474,23204.38,24739.99
6208,1536.98,0.2476,23221.03,24758.01
6209,1537.71,0.2477,23228.07,24765.78
6210,1538.43,0.2477,23234.99,24773.42
6211,1539.17,0.2478,23242.14,24781.31
6212,1540.52,0.2480,23258.53,24799.05
6213,1541.24,0.2481,23265.48,24806.73
6214,1541.96,0.2481,23272.31,24814.27
6215,1542.67,0.2482,23279.11,24821.79
6216,1544.03,0.2484,23295.56,24839.59
6217,1544.76,0.2485,23302.54,24847.30
6218,1545.47,0.2485,23309.29,24854.75
6219,1546.18,0.2486,23315.98,24862.16
6220,1547.55,0.2488,23332.70,24880.25
6221,1548.28,0.2489,23339.72,24888.00
6222,1549.00,0.2490,23346.53,24895.53
6223,1549.69,0.2490,23352.91,24902.59
6224,1551.08,0.2492,23369.93,24921.01
6225,1551.83,0.2493,23377.14,24928.97
6226,1552.55,0.2494,23384.00,24936.55
6227,1553.90,0.2495,23400.32,24954.22
6228,1554.64,0.2496,23407.52,24962.16
6229,1555.38,0.2497,23414.61,24969.99
6230,1556.13,0.2498,23421.86,24977.99
6231,1557.50,0.2500,23438.54,24996.04
6232,1558.25,0.2500,23445.71,25003.96
6233,1558.99,0.2501,23452.81,25011.80
6234,1559.72,0.2502,23459.84,25019.56
6235,1561.05,0.2504,23475.76,25036.81
6236,1561.80,0.2504,23483.03,25044.83
6237,1562.52,0.2505,23489.96,25052.48
6238,1563.27,0.2506,23497.09,25060.36
6239,1564.64,0.2508,23513.75,25078.39
6240,1565.37,0.2509,23520.65,25086.02
6241,1566.11,0.2509,23527.82,25093.93
6242,1566.84,0.2510,23534.70,25101.54
6243,1568.21,0.2512,23551.25,25119.46
6244,1568.93,0.2513,23558.11,25127.05
6245,1569.67,0.2513,23565.20,25134.87
6246,1570.40,0.2514,23572.09,25142.49
6247,1571.73,0.2516,23588.02,25159.75
6248,1572.46,0.2517,23594.92,25167.38
6249,1573.21,0.2518,23602.17,25175.38
6250,1573.92,0.2518,23608.87,25182.79
6251,1575.28,0.2520,23625.13,25200.41
6252,1576.01,0.2521,23632.08,25208.09
6253,1576.75,0.2522,23639.19,25215.94
6254,1577.47,0.2522,23645.87,25223.33
6255,1578.83,0.2524,23662.22,25241.04
6256,1579.57,0.2525,23669.38,25248.95
6257,1580.32,0.2526,23676.50,25256.82
6258,1581.03,0.2526,23683.07,25264.10
6259,1582.40,0.2528,23699.55,25281.95
6260,1583.15,0.2529,23706.76,25289.91
6261,1583.88,0.2530,23713.64,25297.52
6262,1584.59,0.2530,23720.26,25304.84
6263,1585.95,0.2532,23736.58,25322.53
6264,1586.70,0.2533,23743.78,25330.48
6265,1587.43,0.2534,23750.60,25338.03
6266,1588.16,0.2535,23757.49,25345.65
6267,1589.50,0.2536,23773.48,25362.98
6268,1590.23,0.2537,23780.34,25370.56
6269,1590.96,0.2538,23787.30,25378.26
6270,1592.29,0.2540,23803.04,25395.32
6271,1593.02,0.2540,23809.98,25403.00
6272,1593.77,0.2541,23817.15,25410.93
6273,1594.51,0.2542,23824.11,25418.62
6274,1595.85,0.2544,23840.10,25435.96
6275,1596.60,0.2544,23847.17,25443.77
6276,1597.34,0.2545,23854.23,25451.57
6277,1598.07,0.2546,23861.02,25459.09
6278,1599.43,0.2548,23877.27,25476.69
6279,1600.17,0.2548,23884.37,25484.54
6280,1600.94,0.2549,23891.68,25492.62
6281,1601.68,0.2550,23898.68,25500.36
6282,1603.05,0.2552,23915.03,25518.07
6283,1603.77,0.2553,23921.73,25525.50
6284,1604.52,0.2553,23928.91,25533.43
6285,1605.28,0.2554,23936.16,25541.44
6286,1606.63,0.2556,23952.19,25558.81
6287,1607.37,0.2557,23959.13,25566.49
6288,1608.11,0.2557,23966.17,25574.28
6289,1608.85,0.2558,23973.07,25581.92
6290,1610.20,0.2560,23989.11,25599.31
6291,1610.94,0.2561,23996.06,25607.00
6292,1611.66,0.2561,24002.84,25614.50
6293,1612.39,0.2562,24009.54,25621.93
6294,1613.74,0.2564,24025.62,25639.36
6295,1614.46,0.2565,24032.21,25646.67
6296,1615.21,0.2565,24039.27,25654.48
6297,1615.93,0.2566,24045.91,25661.84
6298,1617.28,0.2568,24061.91,25679.19
6299,1618.01,0.2569,24068.70,25686.71
6300,1618.75,0.2569,24075.76,25694.51
6301,1619.46,0.2570,24082.22,25701.68
6302,1620.81,0.2572,24098.19,25719.00
6303,1621.56,0.2573,24105.31,25726.87
6304,1622.29,0.2573,24111.94,25734.23
6305,1623.01,0.2574,24118.59,25741.60
6306,1624.40,0.2576,24135.26,25759.67
6307,1625.14,0.2577,24142.03,25767.17
6308,1625.87,0.2577,24148.91,25774.78
6309,1627.23,0.2579,24165.02,25792.26
6310,1627.97,0.2580,24171.83,25799.80
6311,1628.70,0.2581,24178.59,25807.28
6312,1629.43,0.2581,24185.31,25814.74
6313,1630.80,0.2583,24201.56,25832.35
6314,1631.53,0.2584,24208.28,25839.80
6315,1632.27,0.2585,24215.26,25847.54
6316,1633.02,0.2586,24222.26,25855.28
6317,1634.35,0.2587,24237.83,25872.17
6318,1635.07,0.2588,24244.48,25879.55
6319,1635.82,0.2589,24251.49,25887.31
6320,1636.53,0.2589,24257.93,25894.46
6321,1637.88,0.2591,24273.85,25911.73
6322,1638.59,0.2592,24280.34,25918.93
6323,1639.35,0.2593,24287.47,25926.83
6324,1640.09,0.2593,24294.23,25934.31
6325,1641.41,0.2595,24309.73,25951.14
6326,1642.18,0.2596,24317.06,25959.24
6327,1642.91,0.2597,24323.81,25966.73
6328,1643.67,0.2597,24330.96,25974.63
6329,1645.04,0.2599,24347.03,25992.06
6330,1645.77,0.2600,24353.69,25999.46
6331,1646.50,0.2601,24360.48,26006.98
6332,1647.23,0.2601,24367.18,26014.42
6333,1648.57,0.2603,24382.83,26031.40
6334,1649.30,0.2604,24389.60,26038.91
6335,1650.07,0.2605,24396.79,26046.86
6336,1650.80,0.2605,24403.49,26054.29
6337,1652.17,0.2607,24419.67,26071.84
6338,1652.91,0.2608,24426.52,26079.43
6339,1653.66,0.2609,24433.48,26087.15
6340,1654.39,0.2609,24440.08,26094.47
6341,1655.73,0.2611,24455.83,26111.57
6342,1656.49,0.2612,24462.89,26119.39
6343,1657.24,0.2613,24469.90,26127.14
6344,1657.97,0.2613,24476.53,26134.51
6345,1659.32,0.2615,24492.31,26151.63
6346,1660.06,0.2616,24499.08,26159.14
6347,1660.80,0.2617,24505.93,26166.73
6348,1661.52,0.2617,24512.45,26173.98
6349,1662.89,0.2619,24528.47,26191.36
6350,1663.62,0.2620,24535.12,26198.74
6351,1664.34,0.2621,24541.67,26206.01
6352,1665.72,0.2622,24557.85,26223.57
6353,1666.47,0.2623,24564.71,26231.17
6354,1667.39,0.2624,24574.20,26241.60
6355,1668.13,0.2625,24580.90,26249.02
6356,1669.49,0.2627,24596.87,26266.35
6357,1670.26,0.2627,24604.02,26274.28
6358,1671.02,0.2628,24611.10,26282.12
6359,1671.75,0.2629,24617.76,26289.51
6360,1673.11,0.2631,24633.59,26306.70
6361,1673.85,0.2631,24640.44,26314.29
6362,1674.60,0.2632,24647.36,26321.97
6363,1675.35,0.2633,24654.22,26329.57
6364,1676.72,0.2635,24670.20,26346.91
6365,1677.46,0.2635,24677.03,26354.49
6366,1678.22,0.2636,24684.07,26362.29
6367,1678.96,0.2637,24690.78,26369.74
6368,1680.32,0.2639,24706.66,26386.99
6369,1681.07,0.2639,24713.47,26394.54
6370,1681.84,0.2640,24720.61,26402.44
6371,1682.57,0.2641,24727.25,26409.82
6372,1683.92,0.2643,24742.94,26426.86
6373,1684.65,0.2643,24749.57,26434.22
6374,1685.40,0.2644,24756.35,26441.74
6375,1686.12,0.2645,24762.88,26449.00
6376,1687.48,0.2647,24778.63,26466.11
6377,1688.20,0.2647,24785.03,26473.22
6378,1688.96,0.2648,24792.05,26481.01
6379,1689.67,0.2649,24798.38,26488.05
6380,1691.03,0.2651,24814.11,26505.14
6381,1691.76,0.2651,24820.77,26512.53
6382,1692.49,0.2652,24827.29,26519.79
6383,1693.21,0.2653,24833.70,26526.91
6384,1694.59,0.2654,24849.78,26544.37
6385,1695.33,0.2655,24856.43,26551.76
6386,1696.06,0.2656,24862.94,26559.00
6387,1696.77,0.2657,24869.26,26566.03
6388,1698.12,0.2658,24884.90,26583.03
6389,1698.87,0.2659,24891.67,26590.54
6390,1699.60,0.2660,24898.25,26597.85
6391,1700.32,0.2660,24904.57,26604.89
6392,1701.71,0.2662,24920.77,26622.48
6393,1702.43,0.2663,24927.20,26629.63
6394,1703.19,0.2664,24934.18,26637.37
6395,1704.55,0.2665,24949.91,26654.46
6396,1705.29,0.2666,24956.56,26661.86
6397,1706.04,0.2667,24963.34,26669.38
6398,1706.76,0.2668,24969.73,26676.50
6399,1708.10,0.2669,24985.17,26693.27
6400,1708.99,0.2670,24994.00,26702.99
6401,1709.73,0.2671,25000.63,26710.36
6402,1710.47,0.2672,25007.29,26717.76
6403,1711.82,0.2673,25022.79,26734.61
6404,1712.54,0.2674,25029.15,26741.69
6405,1713.28,0.2675,25035.77,26749.04
6406,1714.00,0.2676,25042.12,26756.12
6407,1715.34,0.2677,25057.59,26772.94
6408,1716.09,0.2678,25064.37,26780.46
6409,1716.83,0.2679,25070.92,26787.75
6410,1717.55,0.2679,25077.31,26794.86
6411,1718.92,0.2681,25093.06,26811.98
6412,1719.65,0.2682,25099.64,26819.29
6413,1720.39,0.2683,25106.22,26826.61
6414,1721.11,0.2683,25112.50,26833.61
6415,1722.47,0.2685,25128.20,26850.67
6416,1723.21,0.2686,25134.81,26858.02
6417,1723.94,0.2687,25141.25,26865.19
6418,1724.66,0.2687,25147.60,26872.26
6419,1726.03,0.2689,25163.34,26889.37
6420,1726.75,0.2690,25169.69,26896.44
6421,1727.50,0.2690,25176.37,26903.87
6422,1728.24,0.2691,25183.04,26911.29
6423,1729.61,0.2693,25198.72,26928.33
6424,1730.34,0.2694,25205.18,26935.52
6425,1731.07,0.2694,25211.60,26942.66
6426,1731.78,0.2695,25217.79,26949.57
6427,1733.17,0.2697,25233.83,26967.00
6428,1733.89,0.2697,25240.16,26974.05
6429,1734.64,0.2698,25246.78,26981.42
6430,1735.34,0.2699,25252.86,26988.20
